latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-15.062,27.67,315.5,1,1,2015-08-05, 0830,T,64,5.0,304.6,7.5
-14.661,25.026,314.6,1.2,1.1,2015-08-05, 0830,T,47,5.0,302.4,11.6
-15.993,34.738,322.4,2.4,1.5,2015-08-05, 0830,T,75,5.0,303.6,56.9
-15.58,31.169,317.2,1.3,1.1,2015-08-05, 0830,T,65,5.0,302.1,16.3
-15.005,27.042,316.6,1,1,2015-08-05, 0830,T,66,5.0,303.7,8.5
-15.006,27.052,314.4,1,1,2015-08-05, 0830,T,61,5.0,302.2,6.2
-15.235,28.602,316.4,1,1,2015-08-05, 0830,T,66,5.0,303.5,10.6
-15.274,28.876,322.8,1,1,2015-08-05, 0830,T,76,5.0,304.1,15.1
-14.844,25.872,324.9,1.1,1,2015-08-05, 0830,T,60,5.0,303.3,19.2
-15.001,26.898,316.8,1,1,2015-08-05, 0830,T,67,5.0,301.8,10.7
-15.29,28.854,318.4,1,1,2015-08-05, 0830,T,61,5.0,306.3,8.4
-15.182,28.049,339.5,1,1,2015-08-05, 0830,T,90,5.0,305.7,40.9
-15.183,28.058,316.6,1,1,2015-08-05, 0830,T,66,5.0,303.4,7.8
-15.193,28.123,315.6,1,1,2015-08-05, 0830,T,49,5.0,303.9,6.4
-15.243,28.466,314.5,1,1,2015-08-05, 0830,T,51,5.0,301.6,10
-15.358,29.267,334.7,1.1,1,2015-08-05, 0830,T,86,5.0,302.4,39.7
-15.36,29.276,320.5,1.1,1,2015-08-05, 0830,T,73,5.0,301.4,17.9
-15.611,31.09,314.8,1.3,1.1,2015-08-05, 0830,T,58,5.0,302.3,10.4
-14.858,25.864,324.7,1.1,1,2015-08-05, 0830,T,70,5.0,303.5,21.7
-15.366,29.27,328.7,1.1,1,2015-08-05, 0830,T,82,5.0,303.1,30.4
-15.367,29.279,315.3,1.1,1,2015-08-05, 0830,T,54,5.0,299.9,12.5
-14.864,25.842,320.2,1.1,1.1,2015-08-05, 0830,T,32,5.0,304.1,14
-14.866,25.852,341.4,1.1,1,2015-08-05, 0830,T,91,5.0,304.3,52
-15.326,28.852,316.1,1,1,2015-08-05, 0830,T,55,5.0,304.2,8.7
-15.327,28.862,318,1,1,2015-08-05, 0830,T,69,5.0,302.9,11.3
-15.112,27.325,330.3,1,1,2015-08-05, 0830,T,83,5.0,305.9,25.7
-15.152,27.471,314.4,1,1,2015-08-05, 0830,T,49,5.0,302.8,6.4
-15.153,27.48,317.6,1,1,2015-08-05, 0830,T,68,5.0,302.6,10
-14.735,24.592,314.1,1.3,1.1,2015-08-05, 0830,T,60,5.0,302.7,11.2
-14.925,25.801,320.6,1.1,1.1,2015-08-05, 0830,T,26,5.0,303.9,12.3
-15.31,28.355,311.4,1,1,2015-08-05, 0830,T,40,5.0,298.1,7.9
-15.375,28.739,314.6,1,1,2015-08-05, 0830,T,55,5.0,303.4,7.4
-14.939,25.792,321.1,1.1,1.1,2015-08-05, 0830,T,74,5.0,303.3,15.8
-14.641,23.908,313.6,1.4,1.2,2015-08-05, 0830,T,59,5.0,301.6,15.6
-15.228,27.547,318.5,1,1,2015-08-05, 0830,T,70,5.0,305.6,8.7
-15.119,26.643,337.5,1,1,2015-08-05, 0830,T,88,5.0,305.9,38.2
-15.128,26.7,318.8,1,1,2015-08-05, 0830,T,70,5.0,302.9,10.4
-15.129,26.71,318.7,1,1,2015-08-05, 0830,T,70,5.0,303.3,10.8
-15.808,31.507,314.8,1.4,1.2,2015-08-05, 0830,T,51,5.0,302.8,12.8
-14.624,23.477,342,1.5,1.2,2015-08-05, 0830,T,91,5.0,305.5,85.6
-14.627,23.491,339.8,1.5,1.2,2015-08-05, 0830,T,90,5.0,304.6,78.3
-14.97,25.499,318.3,1.1,1.1,2015-08-05, 0830,T,69,5.0,301.5,14.6
-15.181,26.867,319.5,1,1,2015-08-05, 0830,T,63,5.0,304.5,9.7
-15.184,26.886,322.5,1,1,2015-08-05, 0830,T,75,5.0,306.1,14.1
-15.908,32.025,316.7,1.5,1.2,2015-08-05, 0830,T,66,5.0,302.8,17.5
-15.364,28.037,320.1,1,1,2015-08-05, 0830,T,60,5.0,307.4,10.7
-15.373,28.03,321.3,1,1,2015-08-05, 0830,T,74,5.0,303.2,14.6
-15.374,28.039,340.9,1,1,2015-08-05, 0830,T,90,5.0,303.1,44.7
-15.912,32.034,314.5,1.5,1.2,2015-08-05, 0830,T,52,5.0,302.4,12.2
-14.924,24.998,312.6,1.2,1.1,2015-08-05, 0830,T,46,5.0,301.9,8.5
-14.925,25.009,311.8,1.2,1.1,2015-08-05, 0830,T,37,5.0,300.6,7.3
-15.72,30.379,315.8,1.2,1.1,2015-08-05, 0830,T,62,5.0,301.4,11.5
-15.721,30.39,335.3,1.2,1.1,2015-08-05, 0830,T,87,5.0,303.6,45.5
-15.266,27.126,319.7,1,1,2015-08-05, 0830,T,71,5.0,303.4,13.4
-15.282,27.172,323.7,1,1,2015-08-05, 0830,T,77,5.0,303,17.8
-15.283,27.181,315,1,1,2015-08-05, 0830,T,62,5.0,303.1,7.5
-15.365,27.539,318.8,1,1,2015-08-05, 0830,T,68,5.0,304.8,8.3
-15.412,27.863,315.6,1,1,2015-08-05, 0830,T,63,5.0,305.3,6.6
-15.219,26.513,323.1,1,1,2015-08-05, 0830,T,76,5.0,304.6,17
-15.221,26.523,319.8,1,1,2015-08-05, 0830,T,72,5.0,303.5,12.8
-15.372,27.528,321.2,1,1,2015-08-05, 0830,T,74,5.0,305.5,11.6
-15.556,28.786,323.8,1,1,2015-08-05, 0830,T,77,5.0,303.9,18.5
-15.555,28.654,311,1,1,2015-08-05, 0830,T,40,5.0,299.8,7.6
-15.376,27.37,341.4,1,1,2015-08-05, 0830,T,91,5.0,304.3,43.6
-15.377,27.379,335.2,1,1,2015-08-05, 0830,T,87,5.0,304.6,32.5
-15.15,25.839,321.9,1.1,1,2015-08-05, 0830,T,75,5.0,302.2,18.6
-14.808,23.674,313.8,1.5,1.2,2015-08-05, 0830,T,59,5.0,303,14.1
-15.329,26.937,324.4,1,1,2015-08-05, 0830,T,77,5.0,305.3,17.1
-14.995,24.746,313.2,1.3,1.1,2015-08-05, 0830,T,54,5.0,298.8,14.2
-15.578,28.429,313.9,1,1,2015-08-05, 0830,T,60,5.0,300.9,9.1
-15.275,26.339,312.8,1.1,1,2015-08-05, 0830,T,56,5.0,301.6,8
-15.481,27.581,327.4,1,1,2015-08-05, 0830,T,80,5.0,309.7,17.4
-15.482,27.59,321.2,1,1,2015-08-05, 0830,T,57,5.0,307.5,8.5
-15.67,28.815,326.2,1,1,2015-08-05, 0830,T,79,5.0,299.4,27.6
-15.192,25.583,321,1.1,1.1,2015-08-05, 0830,T,70,5.0,304.7,14.1
-15.258,26.002,321.9,1.1,1,2015-08-05, 0830,T,50,5.0,301.5,17.1
-15.26,26.012,325.3,1.1,1,2015-08-05, 0830,T,69,5.0,301.3,22.5
-14.988,24.262,318.9,1.3,1.1,2015-08-05, 0830,T,70,5.0,303.7,20.6
-15.202,25.582,321.3,1.1,1.1,2015-08-05, 0830,T,74,5.0,306.6,13.8
-15.277,26.06,318.1,1.1,1,2015-08-05, 0830,T,56,5.0,302.2,14.2
-15.18,25.259,318.8,1.2,1.1,2015-08-05, 0830,T,70,5.0,299.4,20.3
-15.319,26.023,321.2,1.1,1,2015-08-05, 0830,T,66,5.0,304,17.9
-15.714,28.291,332,1,1,2015-08-05, 0830,T,84,5.0,302.5,31
-15.716,28.301,323.2,1,1,2015-08-05, 0830,T,76,5.0,302,17.8
-16.105,30.901,332.5,1.3,1.1,2015-08-05, 0830,T,85,5.0,306.4,40.8
-16.106,30.913,334.5,1.3,1.1,2015-08-05, 0830,T,86,5.0,306.3,44.6
-16.115,30.899,325.9,1.3,1.1,2015-08-05, 0830,T,79,5.0,304,27.1
-16.117,30.911,318,1.3,1.1,2015-08-05, 0830,T,44,5.0,304.5,11.6
-14.94,23.022,313.6,1.6,1.3,2015-08-05, 0830,T,48,5.0,300.1,13.8
-15.324,25.404,317.7,1.1,1.1,2015-08-05, 0830,T,68,5.0,303.9,11.8
-15.457,26.151,324.9,1.1,1,2015-08-05, 0830,T,78,5.0,301.6,23.6
-15.262,24.812,310,1.2,1.1,2015-08-05, 0830,T,18,5.0,299.3,8.7
-15.541,26.515,322.4,1,1,2015-08-05, 0830,T,75,5.0,308.2,14.3
-15.351,25.24,312.6,1.2,1.1,2015-08-05, 0830,T,55,5.0,300.5,8.8
-15.555,26.542,324.8,1,1,2015-08-05, 0830,T,78,5.0,303.3,17.8
-15.793,28.073,316.2,1,1,2015-08-05, 0830,T,45,5.0,304.5,6.1
-15.007,22.864,322.6,1.7,1.3,2015-08-05, 0830,T,74,5.0,302.6,35.4
-15.009,22.879,319.8,1.7,1.3,2015-08-05, 0830,T,72,5.0,300.9,30.8
-15.007,22.872,327,1.7,1.3,2015-08-05, 0830,T,76,5.0,301.8,48.3
-16.324,31.587,314.8,1.4,1.2,2015-08-05, 0830,T,62,5.0,304.7,10.3
-16.478,32.753,315,1.7,1.3,2015-08-05, 0830,T,36,5.0,303,19.4
-16.49,32.751,321.8,1.7,1.3,2015-08-05, 0830,T,74,5.0,301,39.2
-16.637,34.01,320.5,2.2,1.4,2015-08-05, 0830,T,73,5.0,301.7,52.9
-16.639,34.029,317.5,2.2,1.4,2015-08-05, 0830,T,68,5.0,300.8,42.9
-16.565,33.079,313.6,1.8,1.3,2015-08-05, 0830,T,59,5.0,300.1,22.6
-15.135,23.082,316.1,1.6,1.2,2015-08-05, 0830,T,35,5.0,301.4,19.2
-16.88,35.549,332.3,2.8,1.6,2015-08-05, 0830,T,85,5.0,301.4,146.3
-16.883,35.575,314.3,2.9,1.6,2015-08-05, 0830,T,58,5.0,301,43.2
-15.619,25.948,317.3,1.1,1,2015-08-05, 0830,T,56,5.0,300.9,13.8
-16.882,35.543,324.2,2.8,1.6,2015-08-05, 0830,T,77,5.0,301,92.1
-16.884,35.57,320,2.9,1.6,2015-08-05, 0830,T,72,5.0,301.5,72.1
-16.559,32.384,314.8,1.6,1.3,2015-08-05, 0830,T,62,5.0,303,16.8
-15.998,28.03,313.5,1,1,2015-08-05, 0830,T,58,5.0,300.5,7.8
-15.965,27.677,320.9,1,1,2015-08-05, 0830,T,73,5.0,305.3,12.9
-15.937,27.054,333,1,1,2015-08-05, 0830,T,85,5.0,305.2,29.7
-15.938,27.063,325.9,1,1,2015-08-05, 0830,T,79,5.0,303.2,19.7
-16.146,28.412,315.3,1,1,2015-08-05, 0830,T,63,5.0,299.2,12
-16.273,29.186,324.8,1.1,1,2015-08-05, 0830,T,78,5.0,303.6,19.4
-15.927,26.566,324.3,1,1,2015-08-05, 0830,T,77,5.0,306.2,16.6
-15.545,24.026,313.3,1.4,1.2,2015-08-05, 0830,T,58,5.0,301.6,13.3
-16.143,27.447,352.5,1,1,2015-08-05, 0830,T,96,5.0,307.7,65.5
-16.144,27.457,337,1,1,2015-08-05, 0830,T,88,5.0,307.4,34.3
-15.572,23.697,315.8,1.4,1.2,2015-08-05, 0830,T,65,5.0,300.8,18.2
-17.253,35.931,311.4,3.1,1.7,2015-08-05, 0830,T,48,5.0,297.7,33.9
-15.995,26.056,319.2,1.1,1,2015-08-05, 0830,T,71,5.0,303.3,11.3
-15.996,26.065,334.1,1.1,1,2015-08-05, 0830,T,86,5.0,305.8,33.4
-17.252,35.926,313,3.1,1.7,2015-08-05, 0830,T,57,5.0,297.3,41.1
-15.279,21.588,317,2,1.4,2015-08-05, 0830,T,64,5.0,301.6,31.3
-16.399,28.444,336.7,1,1,2015-08-05, 0830,T,88,5.0,305.3,38.2
-16.4,28.453,320.2,1,1,2015-08-05, 0830,T,72,5.0,304.7,14.2
-17.217,34.893,317.8,2.6,1.5,2015-08-05, 0830,T,68,5.0,301.9,51.7
-16.316,27.814,315.7,1,1,2015-08-05, 0830,T,64,5.0,303.7,9.8
-17.221,34.676,317,2.5,1.5,2015-08-05, 0830,T,22,5.0,302.6,31.4
-16.079,26.112,334.1,1.1,1,2015-08-05, 0830,T,86,5.0,306.6,33.2
-16.081,26.122,325.1,1.1,1,2015-08-05, 0830,T,78,5.0,306.4,17.8
-16.464,28.707,322.4,1,1,2015-08-05, 0830,T,75,5.0,303,18.3
-17.234,34.674,318.9,2.5,1.5,2015-08-05, 0830,T,58,5.0,303.4,40.4
-16.088,26.111,328.5,1.1,1,2015-08-05, 0830,T,82,5.0,305.9,23.6
-16.536,29.146,335.6,1.1,1,2015-08-05, 0830,T,87,5.0,304.9,36.6
-16.542,29.139,318.2,1.1,1,2015-08-05, 0830,T,68,5.0,305.2,12.1
-16.543,29.148,321.6,1.1,1,2015-08-05, 0830,T,74,5.0,305.1,16.8
-15.999,25.436,319.6,1.1,1.1,2015-08-05, 0830,T,71,5.0,302.4,16.8
-17.228,34.668,319.8,2.5,1.5,2015-08-05, 0830,T,58,5.0,304.2,44.8
-17.23,34.691,324.6,2.5,1.5,2015-08-05, 0830,T,78,5.0,302.5,70.2
-16.022,25.464,313.7,1.1,1.1,2015-08-05, 0830,T,58,5.0,301.4,10.3
-16.03,25.452,342.3,1.1,1.1,2015-08-05, 0830,T,91,5.0,302.6,58.6
-16.032,25.463,333.1,1.1,1.1,2015-08-05, 0830,T,85,5.0,302.3,39.8
-17.15,33.609,328.2,2,1.4,2015-08-05, 0830,T,81,5.0,303.4,64.2
-15.558,22.378,315.5,1.8,1.3,2015-08-05, 0830,T,64,5.0,303.7,16.6
-16.191,26.238,320.3,1,1,2015-08-05, 0830,T,72,5.0,305.7,12.6
-17.487,35.859,313.1,3.1,1.7,2015-08-05, 0830,T,57,5.0,299.3,43.2
-17.49,35.889,326.6,3.1,1.7,2015-08-05, 0830,T,80,5.0,299.9,125.7
-17.505,35.887,310.5,3.1,1.7,2015-08-05, 0830,T,33,5.0,298.1,27.3
-17.231,33.003,312.4,1.8,1.3,2015-08-05, 0830,T,54,5.0,301.3,14.8
-15.504,21.227,311.6,2.2,1.4,2015-08-05, 0830,T,44,5.0,298.1,21
-17.462,34.652,317.5,2.5,1.5,2015-08-05, 0830,T,68,5.0,303.7,32.9
-16.269,25.611,312.2,1.1,1,2015-08-05, 0830,T,47,5.0,301.3,7.6
-17.543,34.684,317.6,2.5,1.5,2015-08-05, 0830,T,57,5.0,305.8,36.5
-16.842,28.975,313.1,1.1,1,2015-08-05, 0830,T,52,5.0,302.8,7.2
-17.365,32.714,312.5,1.8,1.3,2015-08-05, 0830,T,55,5.0,300.2,17
-16.318,25.213,316.3,1.1,1.1,2015-08-05, 0830,T,66,5.0,304.4,10.3
-17.078,30.408,320.1,1.2,1.1,2015-08-05, 0830,T,72,5.0,300.7,21.4
-17.077,30.402,312.8,1.2,1.1,2015-08-05, 0830,T,29,5.0,301.6,10.5
-17.079,30.413,315.7,1.2,1.1,2015-08-05, 0830,T,53,5.0,300.3,13.9
-16.915,28.846,311.9,1.1,1,2015-08-05, 0830,T,44,5.0,301.3,6
-16.087,23.403,334.4,1.5,1.2,2015-08-05, 0830,T,86,5.0,306.6,57.8
-16.09,23.416,317,1.5,1.2,2015-08-05, 0830,T,48,5.0,305.4,17
-16.098,23.401,353.5,1.5,1.2,2015-08-05, 0830,T,97,5.0,304.2,123.2
-16.1,23.414,317.7,1.5,1.2,2015-08-05, 0830,T,60,5.0,303,17
-17.047,29.404,326.1,1.1,1,2015-08-05, 0830,T,79,5.0,302.9,23.8
-17.048,29.415,320.5,1.1,1,2015-08-05, 0830,T,73,5.0,303.4,15.7
-15.747,21.038,310.4,2.2,1.4,2015-08-05, 0830,T,38,5.0,295.1,22.5
-17.652,34.027,316.6,2.2,1.4,2015-08-05, 0830,T,52,5.0,301.7,29.8
-17.122,29.606,342.5,1.1,1.1,2015-08-05, 0830,T,91,5.0,305.5,55.9
-17.659,33.858,320.1,2.2,1.4,2015-08-05, 0830,T,72,5.0,300.9,40
-16.222,23.593,313.3,1.4,1.2,2015-08-05, 0830,T,58,5.0,301.9,11.9
-17.13,29.519,315.7,1.1,1.1,2015-08-05, 0830,T,62,5.0,303.8,9.7
-17.943,36.182,327.4,3.3,1.7,2015-08-05, 0830,T,80,5.0,296,144.7
-17.318,30.691,313.6,1.3,1.1,2015-08-05, 0830,T,48,5.0,301.1,12
-17.939,36.175,320.9,3.3,1.7,2015-08-05, 0830,T,73,5.0,295.1,98.5
-17.942,36.206,314.4,3.3,1.7,2015-08-05, 0830,T,58,5.0,295.1,56.7
-16.79,26.789,322.6,1,1,2015-08-05, 0830,T,75,5.0,301.3,18.9
-16.791,26.798,314.6,1,1,2015-08-05, 0830,T,62,5.0,302.7,9.4
-16.065,22.247,312.3,1.8,1.3,2015-08-05, 0830,T,54,5.0,301.7,12.4
-17.751,33.987,315.7,2.2,1.4,2015-08-05, 0830,T,58,5.0,301,23.4
-16.574,24.812,315.4,1.2,1.1,2015-08-05, 0830,T,64,5.0,304.8,10
-18.067,35.647,312.1,3,1.6,2015-08-05, 0830,T,43,5.0,297.1,46.6
-16.44,23.629,311.5,1.4,1.2,2015-08-05, 0830,T,24,5.0,300.7,8.2
-16.448,23.614,336.5,1.4,1.2,2015-08-05, 0830,T,88,5.0,302.4,62.3
-16.45,23.627,317.3,1.4,1.2,2015-08-05, 0830,T,68,5.0,301.8,18.7
-18.067,35.64,313.3,3,1.6,2015-08-05, 0830,T,52,5.0,297.3,56.1
-17.935,34.127,312.5,2.3,1.5,2015-08-05, 0830,T,44,5.0,299.3,27.5
-17.949,34.126,312.8,2.3,1.5,2015-08-05, 0830,T,50,5.0,298.8,27.9
-15.379,17.327,315.4,4.3,1.9,2015-08-05, 0830,T,64,5.0,298.9,100.7
-15.386,17.368,324.9,4.2,1.9,2015-08-05, 0830,T,78,5.0,297.8,197.5
-15.641,18.708,314.1,3.3,1.7,2015-08-05, 0830,T,35,5.0,298.9,58.9
-18.216,36.357,318,3.4,1.7,2015-08-05, 0830,T,69,5.0,292.6,98.5
-15.656,18.704,319.9,3.3,1.7,2015-08-05, 0830,T,66,5.0,299.8,94.8
-16.328,22.444,315.7,1.7,1.3,2015-08-05, 0830,T,64,5.0,304,14
-18.211,36.353,318.6,3.4,1.7,2015-08-05, 0830,T,70,5.0,289.8,100.7
-15.381,17.321,310.1,4.3,1.9,2015-08-05, 0830,T,29,5.0,298.8,58.1
-15.389,17.362,328.3,4.2,1.9,2015-08-05, 0830,T,81,5.0,298.3,234.9
-15.652,18.699,321.2,3.3,1.7,2015-08-05, 0830,T,74,5.0,299.2,107.2
-15.658,18.73,316,3.3,1.7,2015-08-05, 0830,T,61,5.0,300.8,68.7
-16.761,24.891,316.6,1.2,1.1,2015-08-05, 0830,T,66,5.0,302.5,11.1
-16.763,24.902,315.4,1.2,1.1,2015-08-05, 0830,T,62,5.0,302.5,9.1
-16.764,24.846,314,1.2,1.1,2015-08-05, 0830,T,60,5.0,302.9,8.9
-16.772,24.9,314.7,1.2,1.1,2015-08-05, 0830,T,33,5.0,303.6,8.2
-17.999,33.772,317.9,2.2,1.4,2015-08-05, 0830,T,66,5.0,303.1,36.6
-18.002,33.793,314.6,2.2,1.4,2015-08-05, 0830,T,50,5.0,301,26.8
-15.801,19.155,318.5,3,1.7,2015-08-05, 0830,T,70,5.0,298.7,77.1
-18.012,33.771,330.8,2.2,1.4,2015-08-05, 0830,T,83,5.0,302.5,85.9
-18.015,33.791,328.6,2.2,1.4,2015-08-05, 0830,T,82,5.0,301.1,75.3
-15.496,17.46,317.6,4.1,1.9,2015-08-05, 0830,T,68,5.0,295.9,137.9
-15.503,17.497,312.6,4.1,1.9,2015-08-05, 0830,T,55,5.0,296.2,97.1
-16.105,20.752,337,2.3,1.5,2015-08-05, 0830,T,88,5.0,301.6,132.6
-16.922,25.667,317.8,1.1,1,2015-08-05, 0830,T,68,5.0,306.2,9.8
-15.914,19.609,313.2,2.8,1.6,2015-08-05, 0830,T,54,5.0,298.4,36.9
-15.919,19.635,354,2.8,1.6,2015-08-05, 0830,T,97,5.0,300.6,333.9
-17.054,26.466,326.4,1,1,2015-08-05, 0830,T,80,5.0,303.5,21.4
-17.858,32.269,314.3,1.7,1.3,2015-08-05, 0830,T,61,5.0,302.8,15.4
-16.936,25.634,321,1.1,1,2015-08-05, 0830,T,73,5.0,304.3,14.1
-15.799,19.148,315,3,1.7,2015-08-05, 0830,T,62,5.0,298.7,53.5
-15.805,19.176,313,3,1.7,2015-08-05, 0830,T,44,5.0,298.4,39.6
-16.943,25.636,322.2,1.1,1,2015-08-05, 0830,T,75,5.0,303.7,15.4
-15.907,19.63,320.7,2.8,1.6,2015-08-05, 0830,T,73,5.0,299.9,72.4
-16.115,20.743,330,2.3,1.5,2015-08-05, 0830,T,83,5.0,300.5,93
-16.118,20.764,318.4,2.3,1.5,2015-08-05, 0830,T,63,5.0,300.4,44.6
-15.499,17.452,312.3,4.1,1.9,2015-08-05, 0830,T,53,5.0,295.3,93.3
-15.506,17.489,316.1,4.1,1.9,2015-08-05, 0830,T,65,5.0,296,125.4
-15.921,19.627,344.5,2.8,1.6,2015-08-05, 0830,T,92,5.0,299.6,240.1
-15.926,19.653,324.1,2.8,1.6,2015-08-05, 0830,T,77,5.0,297.5,89.6
-16.913,25.263,319.1,1.1,1.1,2015-08-05, 0830,T,71,5.0,306.1,12.5
-17.034,26.038,316.3,1,1,2015-08-05, 0830,T,66,5.0,304.3,8.1
-17.036,26.048,318.7,1,1,2015-08-05, 0830,T,70,5.0,303.8,10.8
-16.875,24.843,315.3,1.2,1.1,2015-08-05, 0830,T,63,5.0,303,9.5
-15.787,18.505,320.9,3.4,1.7,2015-08-05, 0830,T,73,5.0,299.1,107
-15.792,18.536,312,3.4,1.7,2015-08-05, 0830,T,52,5.0,298.9,47.8
-18.236,34.833,316,2.6,1.6,2015-08-05, 0830,T,65,5.0,300.3,48.9
-15.781,18.5,318.2,3.4,1.7,2015-08-05, 0830,T,69,5.0,298.7,87.8
-15.787,18.532,317.4,3.4,1.7,2015-08-05, 0830,T,68,5.0,299.4,81.5
-18.241,34.827,316.6,2.6,1.6,2015-08-05, 0830,T,66,5.0,300.3,53.1
-17.122,25.887,318,1.1,1,2015-08-05, 0830,T,69,5.0,306,9
-16.991,24.994,315.7,1.1,1.1,2015-08-05, 0830,T,64,5.0,304.4,7.5
-18.082,32.805,310.3,1.8,1.3,2015-08-05, 0830,T,28,5.0,299.5,21.9
-18.219,33.989,317.1,2.3,1.5,2015-08-05, 0830,T,67,5.0,301.3,34
-17.114,25.592,316,1.1,1,2015-08-05, 0830,T,46,5.0,304.8,6.1
-17.116,25.602,325.3,1.1,1,2015-08-05, 0830,T,78,5.0,305.7,19.2
-17.452,27.842,313,1,1,2015-08-05, 0830,T,56,5.0,302,7.2
-17.121,25.594,319.3,1.1,1,2015-08-05, 0830,T,71,5.0,305.4,11.5
-18.377,35.138,312,2.8,1.6,2015-08-05, 0830,T,52,5.0,294.5,52.4
-17.226,25.904,321.4,1.1,1,2015-08-05, 0830,T,74,5.0,304.4,14
-18.502,35.774,312.1,3.1,1.7,2015-08-05, 0830,T,52,5.0,298.2,37.1
-18.431,34.7,311.1,2.6,1.5,2015-08-05, 0830,T,43,5.0,300,28
-18.015,31.306,312.2,1.4,1.2,2015-08-05, 0830,T,53,5.0,300.4,13.8
-16.831,23.213,318,1.5,1.2,2015-08-05, 0830,T,69,5.0,301.4,15.8
-18.422,34.695,312.5,2.6,1.5,2015-08-05, 0830,T,53,5.0,299.3,34.2
-16.313,20.017,315.3,2.6,1.5,2015-08-05, 0830,T,63,5.0,300.1,39
-18.647,36.155,326.3,3.3,1.7,2015-08-05, 0830,T,79,5.0,298.4,144.4
-17.372,26.134,314.6,1,1,2015-08-05, 0830,T,34,5.0,303.8,6.1
-16.351,19.91,313.2,2.6,1.6,2015-08-05, 0830,T,38,5.0,299.7,29.1
-18.642,36.148,329.2,3.3,1.7,2015-08-05, 0830,T,82,5.0,299.9,167.7
-16.704,21.889,312.4,1.8,1.3,2015-08-05, 0830,T,53,5.0,297.9,15.1
-16.356,19.902,315.6,2.6,1.6,2015-08-05, 0830,T,64,5.0,299.6,41.5
-16.716,21.886,311.5,1.8,1.3,2015-08-05, 0830,T,46,5.0,297.1,13.4
-16.882,22.777,317.7,1.6,1.2,2015-08-05, 0830,T,68,5.0,300.3,21.2
-16.884,22.791,316.8,1.6,1.2,2015-08-05, 0830,T,67,5.0,300.4,19.5
-17.914,29.426,317.1,1.1,1.1,2015-08-05, 0830,T,67,5.0,301.5,15.9
-17.915,29.436,327.7,1.1,1.1,2015-08-05, 0830,T,81,5.0,300.7,32
-17.254,24.842,317.8,1.2,1.1,2015-08-05, 0830,T,68,5.0,303.8,13.7
-17.111,23.779,314.7,1.3,1.1,2015-08-05, 0830,T,61,5.0,302.1,10.3
-17.113,23.792,320.9,1.3,1.1,2015-08-05, 0830,T,73,5.0,304.2,21.1
-16.922,22.472,313.1,1.6,1.3,2015-08-05, 0830,T,37,5.0,301.5,13.4
-18.544,33.883,316,2.2,1.5,2015-08-05, 0830,T,61,5.0,298.5,37.8
-16.666,20.944,318.7,2.1,1.4,2015-08-05, 0830,T,70,5.0,302.4,37.1
-17.087,23.112,342.4,1.5,1.2,2015-08-05, 0830,T,91,5.0,301.8,82.5
-17.089,23.126,346.5,1.5,1.2,2015-08-05, 0830,T,93,5.0,304.7,95.6
-17.081,23.121,331.5,1.5,1.2,2015-08-05, 0830,T,84,5.0,302.4,47.8
-17.091,23.119,340.3,1.5,1.2,2015-08-05, 0830,T,90,5.0,302.7,76.4
-17.094,23.132,324.9,1.5,1.2,2015-08-05, 0830,T,57,5.0,304.4,31.8
-17.104,23.131,333.2,1.5,1.2,2015-08-05, 0830,T,85,5.0,303.3,53.3
-17.107,23.144,320.6,1.5,1.2,2015-08-05, 0830,T,44,5.0,303.1,22.5
-18.627,33.697,316.5,2.2,1.4,2015-08-05, 0830,T,64,5.0,303.1,33.7
-18.628,33.594,312.9,2.1,1.4,2015-08-05, 0830,T,52,5.0,301,24
-17.295,23.955,315,1.3,1.1,2015-08-05, 0830,T,63,5.0,301.3,10
-17.549,25.549,318.1,1.1,1,2015-08-05, 0830,T,69,5.0,305.8,8.6
-18.684,33.733,315.7,2.2,1.4,2015-08-05, 0830,T,52,5.0,300.4,32.9
-18.684,33.749,317,2.2,1.4,2015-08-05, 0830,T,67,5.0,300.1,42.8
-18.457,31.665,319.2,1.5,1.2,2015-08-05, 0830,T,71,5.0,299.9,30.5
-16.877,21.093,312.4,2.1,1.4,2015-08-05, 0830,T,35,5.0,301.3,17.8
-18.798,34.176,315.5,2.4,1.5,2015-08-05, 0830,T,64,5.0,300.2,34
-18.801,34.199,314.9,2.4,1.5,2015-08-05, 0830,T,62,5.0,301.4,29.6
-18.795,34.193,314.8,2.4,1.5,2015-08-05, 0830,T,37,5.0,301.9,26.3
-17.568,24.628,318,1.2,1.1,2015-08-05, 0830,T,31,5.0,306.7,8
-18.554,31.272,310.8,1.5,1.2,2015-08-05, 0830,T,44,5.0,300.7,11.6
-18.558,31.266,313.2,1.5,1.2,2015-08-05, 0830,T,57,5.0,300.8,15.2
-17.857,25.936,322.7,1,1,2015-08-05, 0830,T,76,5.0,305.9,14.9
-18.981,34.19,316.8,2.4,1.5,2015-08-05, 0830,T,67,5.0,300.7,39.1
-19.031,34.063,310.4,2.3,1.5,2015-08-05, 0830,T,29,5.0,297.9,22.5
-17.569,23.311,317.3,1.4,1.2,2015-08-05, 0830,T,68,5.0,303,12.4
-17.571,23.324,333.6,1.4,1.2,2015-08-05, 0830,T,86,5.0,304.8,48.9
-19.043,33.815,311.1,2.3,1.5,2015-08-05, 0830,T,46,5.0,299.4,23.7
