latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
41.471,-81.66,306,0.5,0.7,2016-06-28,0625,N,nominal,1.0NRT,289.6,0,N
41.466,-81.679,313.2,0.5,0.7,2016-06-28,0625,N,nominal,1.0NRT,290.5,0,N
41.466,-81.673,306.7,0.5,0.7,2016-06-28,0625,N,nominal,1.0NRT,290.2,0,N
41.46,-81.679,323,0.5,0.7,2016-06-28,0625,N,nominal,1.0NRT,291.2,0,N
41.46,-81.673,306.4,0.5,0.7,2016-06-28,0625,N,nominal,1.0NRT,290.1,0,N
41.454,-81.679,326.2,0.5,0.7,2016-06-28,0625,N,nominal,1.0NRT,290.8,0,N
41.471,-83.37,308.2,0.6,0.7,2016-06-28,0625,N,nominal,1.0NRT,288,0,N
41.464,-83.37,298.6,0.6,0.7,2016-06-28,0625,N,nominal,1.0NRT,287.3,0,N
41.465,-81.675,325.2,0.5,0.7,2016-06-28,0625,N,nominal,1.0NRT,291.3,0,N
41.465,-81.681,301.8,0.5,0.7,2016-06-28,0625,N,nominal,1.0NRT,290,0,N
41.459,-81.675,320.5,0.5,0.7,2016-06-28,0625,N,nominal,1.0NRT,291,0,N
41.452,-81.676,328,0.5,0.7,2016-06-28,0625,N,nominal,1.0NRT,291.1,0,N
41.466,-83.371,305.6,0.6,0.7,2016-06-28,0625,N,nominal,1.0NRT,287,0,N
41.466,-83.364,302.4,0.6,0.7,2016-06-28,0625,N,nominal,1.0NRT,287.3,0,N
41.216,-80.512,302.2,0.4,0.6,2016-06-28,0625,N,nominal,1.0NRT,290.7,0,N
41.224,-83.213,308.9,0.6,0.7,2016-06-28,0625,N,nominal,1.0NRT,288.6,0,N
40.891,-77.713,311.5,0.6,0.5,2016-06-28,0625,N,nominal,1.0NRT,290.7,0,N
40.794,-79.699,300.3,0.4,0.6,2016-06-28,0625,N,nominal,1.0NRT,288.1,0,N
40.453,-80.284,301.5,0.4,0.6,2016-06-28,0625,N,nominal,1.0NRT,288.7,0,N
40.394,-79.855,328.6,0.4,0.6,2016-06-28,0625,N,nominal,1.0NRT,292.8,0,N
40.394,-79.86,307.8,0.4,0.6,2016-06-28,0625,N,nominal,1.0NRT,291.6,0,N
40.394,-79.85,319.7,0.4,0.6,2016-06-28,0625,N,nominal,1.0NRT,291.3,0,N
40.307,-79.878,304,0.4,0.6,2016-06-28,0625,N,nominal,1.0NRT,292.8,0,N
40.301,-79.874,304,0.4,0.6,2016-06-28,0625,N,nominal,1.0NRT,291.4,0,N
39.955,-81.399,307,0.4,0.6,2016-06-28,0625,N,nominal,1.0NRT,288,0,N
38.833,-84.243,311.6,0.6,0.7,2016-06-28,0625,N,nominal,1.0NRT,289,0,N
38.837,-84.24,310.3,0.6,0.7,2016-06-28,0625,N,nominal,1.0NRT,289.3,0,N
38.762,-84.999,300.2,0.7,0.8,2016-06-28,0625,N,nominal,1.0NRT,280.9,0,N
38.622,-83.67,301.5,0.6,0.7,2016-06-28,0625,N,nominal,1.0NRT,288.8,0,N
36.359,-76.806,302.9,0.5,0.5,2016-06-28,0625,N,nominal,1.0NRT,290.9,0,N
36.355,-76.812,308.4,0.5,0.5,2016-06-28,0625,N,nominal,1.0NRT,292.1,0,N
36.354,-76.807,318.5,0.5,0.5,2016-06-28,0625,N,nominal,1.0NRT,291.6,0,N
33.015,-79.887,323.1,0.3,0.6,2016-06-28,0625,N,nominal,1.0NRT,287.8,0,N
33.015,-79.883,317.6,0.3,0.6,2016-06-28,0625,N,nominal,1.0NRT,287.6,0,N
33.004,-79.881,302.9,0.3,0.6,2016-06-28,0625,N,nominal,1.0NRT,286.9,0,N
33.004,-79.878,311,0.3,0.6,2016-06-28,0625,N,nominal,1.0NRT,286,0,N
33.07,-81.529,308.6,0.4,0.6,2016-06-28,0625,N,nominal,1.0NRT,285.2,0,N
31.568,-84.641,301.9,0.6,0.7,2016-06-28,0625,N,nominal,1.0NRT,290.5,0,N
47.998,-66.42,303.4,0.4,0.4,2016-06-28,0620,N,nominal,1.0NRT,279.1,0,N
47.997,-66.415,304.6,0.4,0.4,2016-06-28,0620,N,nominal,1.0NRT,277.2,0,N
34.494,-94.051,303.6,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,290.3,0,N
35.357,-101.994,305.6,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,288.8,0,N
32.429,-84.975,307,0.4,0.6,2016-06-28,0810,N,nominal,1.0NRT,290.5,0,N
34.484,-96.971,319.1,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,293,0,N
33.719,-92.621,302.8,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,290.4,0,N
34.623,-98.75,305.6,0.5,0.4,2016-06-28,0810,N,nominal,1.0NRT,291,0,N
33.537,-93.59,300.2,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,283.5,0,N
30.782,-83.744,304.9,0.5,0.6,2016-06-28,0810,N,nominal,1.0NRT,289.2,0,N
30.783,-83.742,307.4,0.5,0.6,2016-06-28,0810,N,nominal,1.0NRT,289.4,0,N
34.37,-108.49,297.3,0.5,0.7,2016-06-28,0810,N,nominal,1.0NRT,253.7,0,N
32.554,-95.842,311.5,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,291,0,N
32.457,-97.035,314.1,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,292.6,0,N
32.066,-95.566,306.6,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,291.8,0,N
33.434,-111.349,307,0.7,0.8,2016-06-28,0810,N,nominal,1.0NRT,290,0,N
33.386,-110.276,325.8,0.6,0.7,2016-06-28,0810,N,nominal,1.0NRT,290.3,0,N
33.386,-110.268,329.1,0.6,0.7,2016-06-28,0810,N,nominal,1.0NRT,290.3,0,N
33.386,-110.26,309.2,0.6,0.7,2016-06-28,0810,N,nominal,1.0NRT,288.9,0,N
33.38,-110.276,301.3,0.6,0.7,2016-06-28,0810,N,nominal,1.0NRT,289,0,N
33.379,-110.268,312.8,0.6,0.7,2016-06-28,0810,N,nominal,1.0NRT,289.7,0,N
32.248,-97.551,305.9,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,291.1,0,N
32.862,-103.9,302.6,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,286.8,0,N
31.648,-96.233,322.5,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,292.5,0,N
31.617,-96.211,305.9,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,292.1,0,N
31.71,-97.591,313.8,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,291.3,0,N
30.748,-92.253,309.6,0.5,0.4,2016-06-28,0810,N,nominal,1.0NRT,279.7,0,N
31.352,-96.168,314.2,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,289.4,0,N
32.169,-103.579,301.8,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,285.7,0,N
32.168,-103.581,302.7,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,284.5,0,N
30.323,-91.235,297.5,0.5,0.4,2016-06-28,0810,N,nominal,1.0NRT,273.1,0,N
30.234,-91.049,312.3,0.5,0.4,2016-06-28,0810,N,nominal,1.0NRT,261.1,0,N
30.234,-91.05,314.3,0.5,0.4,2016-06-28,0810,N,nominal,1.0NRT,261,0,N
29.685,-89.974,298.4,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,274.9,0,N
30.859,-96.435,306.4,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,289.2,0,N
29.684,-89.976,299.7,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,275.8,0,N
30.342,-94.063,300.7,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,278.5,0,N
30.448,-94.764,295,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,272.2,0,N
29.109,-87.941,327.4,0.6,0.5,2016-06-28,0810,N,nominal,1.0NRT,289.9,0,N
30.687,-96.307,306.3,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,287.1,0,N
29.104,-87.943,314.2,0.6,0.5,2016-06-28,0810,N,nominal,1.0NRT,290,0,N
30.152,-93.721,297.9,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,269.8,0,N
28.866,-88.058,304.8,0.6,0.5,2016-06-28,0810,N,nominal,1.0NRT,273.7,0,N
29.854,-93.51,312.8,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,279.3,0,N
31.215,-103.899,305,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,286.7,0,N
30.455,-97.718,308.2,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,293.1,0,N
31.01,-103.738,298.1,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,284.6,0,N
28.522,-88.287,345.6,0.6,0.5,2016-06-28,0810,N,nominal,1.0NRT,292.1,0,N
28.523,-88.293,308.6,0.6,0.5,2016-06-28,0810,N,nominal,1.0NRT,291.1,0,N
29.533,-94.462,323,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,285.9,0,N
29.532,-94.458,305.4,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,285.9,0,N
29.529,-94.463,318.1,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,286.3,0,N
28.195,-88.497,327.7,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,290,0,N
28.193,-88.491,339.1,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,290.6,0,N
28.189,-88.493,331.2,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,289.7,0,N
28.19,-88.498,314.5,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,289.6,0,N
29.375,-94.938,306.6,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,288.6,0,N
29.372,-94.922,305.8,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,288,0,N
29.372,-94.918,306.9,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,288.1,0,N
29.681,-98.181,312.3,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,293.9,0,N
29.675,-98.183,306.6,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,294.9,0,N
29.577,-98.032,330.5,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,295.2,0,N
29.34,-97.112,312.1,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,293.5,0,N
29.068,-95.752,310.1,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,295.7,0,N
29.067,-95.748,308,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,295.4,0,N
29.004,-95.403,317.3,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,293.6,0,N
28.93,-97.975,313.9,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,292.9,0,N
28.913,-97.878,307,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,292.9,0,N
28.532,-98.318,309.2,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,293.6,0,N
28.533,-99.038,319,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,294.3,0,N
25.778,-97.319,306.8,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,293.3,0,N
25.722,-100.298,296.7,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,269.2,0,N
25.719,-100.298,310,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,266.9,0,N
25.582,-99.936,306.1,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,284.8,0,N
25.613,-100.868,302.7,0.5,0.4,2016-06-28,0810,N,nominal,1.0NRT,284.3,0,N
25.063,-97.727,306.8,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,292.2,0,N
20.942,-89.663,316.5,0.3,0.6,2016-06-28,0810,N,nominal,1.0NRT,288.8,0,N
20.505,-90.075,301.1,0.6,0.6,2016-06-28,0810,N,nominal,1.0NRT,289.1,0,N
22.043,-98.871,310.9,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,291.7,0,N
19.592,-92.2,324,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,290.4,0,N
19.588,-92.201,309.3,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,289.8,0,N
19.567,-92.187,308,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,289.9,0,N
19.568,-92.239,321.9,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,290.2,0,N
19.517,-92.157,339.8,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,290.9,0,N
19.442,-92.033,327.1,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,290.4,0,N
19.443,-92.038,318.2,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,290.5,0,N
19.437,-92.034,340.5,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,290.8,0,N
19.448,-92.086,310.1,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,290.1,0,N
19.438,-92.039,310.4,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,289.5,0,N
19.428,-92.08,323.2,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,290.1,0,N
19.402,-92.042,318.1,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,288,0,N
19.397,-92.043,324.4,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,289.3,0,N
19.393,-92.044,340.5,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,289.9,0,N
19.399,-92.04,322.9,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,289.8,0,N
19.394,-92.041,340.9,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,290.8,0,N
19.395,-92.046,310.2,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,288.2,0,N
19.39,-92.042,316.7,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,289.6,0,N
19.369,-92.007,310.3,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,287.9,0,N
19.365,-92.008,312.1,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,286.1,0,N
19.293,-92.172,356.6,0.5,0.5,2016-06-28,0810,N,nominal,1.0NRT,279.6,0,N
20.386,-99.69,316.3,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,286.5,0,N
20.584,-101.175,297.2,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,281.3,0,N
20.58,-101.171,311.4,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,280.4,0,N
20.579,-101.163,308.7,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,275.5,0,N
20.577,-101.172,323.9,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,280.5,0,N
20.527,-100.925,320.5,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,283,0,N
20.524,-100.925,328.1,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,286.4,0,N
20.05,-99.289,322.9,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,285.3,0,N
20.049,-99.286,297.2,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,285.8,0,N
20.049,-99.282,301.9,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,287.5,0,N
20.048,-99.278,306.1,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,288.2,0,N
20.03,-99.27,296.1,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,283,0,N
19.997,-99.212,310.3,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,286.3,0,N
19.988,-99.33,299.7,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,285.9,0,N
19.342,-96.705,302.4,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,290.4,0,N
19.179,-96.235,299.7,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,285.7,0,N
18.442,-93.162,325.6,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,286.2,0,N
18.443,-93.166,303.3,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,281.5,0,N
18.438,-93.163,303.6,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,282,0,N
19.419,-99,299.5,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,281.3,0,N
18.221,-93.894,303.8,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,279.8,0,N
18.204,-94.006,309.9,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,285.8,0,N
18.132,-94.202,328.2,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,290.7,0,N
18.095,-94.046,334.4,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,286.3,0,N
18.091,-94.047,348.9,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,286.6,0,N
18.136,-94.356,319.3,0.6,0.4,2016-06-28,0810,N,nominal,1.0NRT,291.2,0,N
18.034,-93.923,317.5,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,273.1,0,N
18.03,-93.924,329.4,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,270.6,0,N
18.101,-94.346,316,0.6,0.4,2016-06-28,0810,N,nominal,1.0NRT,290.9,0,N
18.103,-94.348,311.3,0.6,0.4,2016-06-28,0810,N,nominal,1.0NRT,290.8,0,N
18.102,-94.343,306,0.6,0.4,2016-06-28,0810,N,nominal,1.0NRT,290.3,0,N
18.073,-94.365,304.4,0.6,0.4,2016-06-28,0810,N,nominal,1.0NRT,290.4,0,N
17.924,-93.76,297.3,0.4,0.5,2016-06-28,0810,N,nominal,1.0NRT,267.9,0,N
17.99,-94.525,319,0.6,0.4,2016-06-28,0810,N,nominal,1.0NRT,291.3,0,N
17.947,-94.288,316.9,0.6,0.4,2016-06-28,0810,N,nominal,1.0NRT,289.4,0,N
17.974,-94.528,317.2,0.6,0.4,2016-06-28,0810,N,nominal,1.0NRT,291.9,0,N
17.972,-94.518,306.2,0.6,0.4,2016-06-28,0810,N,nominal,1.0NRT,291.3,0,N
17.931,-102.197,336,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,290.5,0,N
17.934,-102.214,315.6,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,290.6,0,N
17.929,-102.206,338.9,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,290.4,0,N
17.929,-102.202,307.7,0.4,0.4,2016-06-28,0810,N,nominal,1.0NRT,289.7,0,N
49.683,-102.932,335.4,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,281.9,0,N
49.683,-102.928,298.5,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,280.8,0,N
49.67,-102.631,298.9,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,282.1,0,N
49.678,-102.933,325.4,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,281.1,0,N
49.677,-102.928,299.8,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,280.2,0,N
49.659,-102.984,305.8,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,281.9,0,N
49.603,-102.913,310.2,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,282.6,0,N
48.519,-103.015,298.8,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,284.5,0,N
48.502,-102.988,305.9,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,283.9,0,N
47.486,-92.791,306,0.4,0.4,2016-06-28,0805,N,nominal,1.0NRT,280.8,0,N
48.2,-102.777,295.1,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,283.3,0,N
48.113,-103.066,303.7,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,285.5,0,N
48.042,-102.869,304.1,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,283.1,0,N
48.042,-102.865,304.3,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,283.6,0,N
48.037,-102.87,306.6,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,283.1,0,N
48.037,-102.865,311,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,282.7,0,N
48.041,-102.865,334.2,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,285.1,0,N
48.041,-102.87,297.3,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,283.2,0,N
47.996,-103.261,296.6,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,284.8,0,N
47.996,-103.256,295.6,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,284.6,0,N
47.965,-102.896,295.5,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,284.1,0,N
47.959,-102.896,298.9,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,283.6,0,N
47.894,-102.859,301.2,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,284.4,0,N
47.907,-103.276,315.7,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,284.8,0,N
47.902,-103.277,310.4,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,283.8,0,N
47.906,-103.487,298.5,0.4,0.6,2016-06-28,0805,N,nominal,1.0NRT,283.7,0,N
47.905,-103.482,296.6,0.4,0.6,2016-06-28,0805,N,nominal,1.0NRT,284.3,0,N
47.266,-95.962,310.1,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,275.9,0,N
47.785,-102.672,321.1,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,284.4,0,N
46.73,-92.08,298.5,0.4,0.4,2016-06-28,0805,N,nominal,1.0NRT,283.8,0,N
46.73,-92.075,313.5,0.4,0.4,2016-06-28,0805,N,nominal,1.0NRT,286.4,0,N
47.737,-103.328,296.3,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,282.7,0,N
47.66,-102.898,348.1,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,285.1,0,N
47.645,-102.908,307.3,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,284.6,0,N
47.615,-103.538,320.6,0.4,0.6,2016-06-28,0805,N,nominal,1.0NRT,284,0,N
47.56,-102.776,296.9,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,285,0,N
47.536,-102.701,303.2,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,283.3,0,N
47.531,-102.693,306.1,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,283.4,0,N
42.052,-73.98,296.4,0.7,0.8,2016-06-28,0805,N,nominal,1.0NRT,286,0,N
42.052,-73.977,299.6,0.7,0.8,2016-06-28,0805,N,nominal,1.0NRT,286,0,N
43.12,-79.175,300.6,0.4,0.6,2016-06-28,0805,N,nominal,1.0NRT,286.7,0,N
43.275,-79.794,305.6,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,289,0,N
43.273,-79.804,338.9,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,291.6,0,N
43.278,-79.825,298.8,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,286.4,0,N
43.271,-79.8,307.4,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,289.3,0,N
43.27,-79.796,300.3,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,288.1,0,N
43.268,-79.807,345.9,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,290.7,0,N
43.267,-79.803,301.9,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,288.4,0,N
43.263,-79.81,322.3,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,290.7,0,N
43.294,-79.985,300.9,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,287.2,0,N
43.29,-79.987,297.3,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,286.8,0,N
43.292,-79.984,306.8,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,287.6,0,N
43.068,-80.858,306.4,0.6,0.6,2016-06-28,0805,N,nominal,1.0NRT,285.8,0,N
43.071,-80.855,298.9,0.6,0.6,2016-06-28,0805,N,nominal,1.0NRT,284.9,0,N
43.066,-80.857,300.5,0.6,0.6,2016-06-28,0805,N,nominal,1.0NRT,285,0,N
42.813,-80.092,303.8,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,285.4,0,N
46.211,-103.944,296.5,0.4,0.6,2016-06-28,0805,N,nominal,1.0NRT,284.3,0,N
44.766,-93.042,300.4,0.4,0.4,2016-06-28,0805,N,nominal,1.0NRT,289.6,0,N
44.781,-93.316,300.3,0.4,0.4,2016-06-28,0805,N,nominal,1.0NRT,287,0,N
40.891,-77.71,310.6,0.5,0.7,2016-06-28,0805,N,nominal,1.0NRT,289.2,0,N
44.63,-96.325,311.6,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,283.9,0,N
41.215,-80.51,298.9,0.4,0.6,2016-06-28,0805,N,nominal,1.0NRT,288,0,N
41.462,-81.675,331.7,0.6,0.6,2016-06-28,0805,N,nominal,1.0NRT,291,0,N
41.458,-81.678,317.2,0.6,0.6,2016-06-28,0805,N,nominal,1.0NRT,289.9,0,N
41.453,-81.68,320.2,0.6,0.6,2016-06-28,0805,N,nominal,1.0NRT,290,0,N
41.451,-81.673,316,0.6,0.6,2016-06-28,0805,N,nominal,1.0NRT,290,0,N
41.568,-84.046,341.8,0.5,0.5,2016-06-28,0805,N,nominal,1.0NRT,289.4,0,N
41.571,-84.057,297.7,0.5,0.5,2016-06-28,0805,N,nominal,1.0NRT,287.2,0,N
41.569,-84.052,299.1,0.5,0.5,2016-06-28,0805,N,nominal,1.0NRT,288.1,0,N
40.8,-81.333,306.1,0.3,0.6,2016-06-28,0805,N,nominal,1.0NRT,288.6,0,N
40.398,-79.858,306.5,0.4,0.6,2016-06-28,0805,N,nominal,1.0NRT,289.7,0,N
40.396,-79.853,311,0.4,0.6,2016-06-28,0805,N,nominal,1.0NRT,289.7,0,N
40.395,-79.849,305.7,0.4,0.6,2016-06-28,0805,N,nominal,1.0NRT,289.1,0,N
40.391,-79.856,302.8,0.4,0.6,2016-06-28,0805,N,nominal,1.0NRT,290.1,0,N
41.224,-83.208,308.4,0.5,0.5,2016-06-28,0805,N,nominal,1.0NRT,288.7,0,N
40.301,-79.874,301.7,0.4,0.6,2016-06-28,0805,N,nominal,1.0NRT,289.6,0,N
42.142,-89.081,303.6,0.4,0.4,2016-06-28,0805,N,nominal,1.0NRT,287.5,0,N
42.142,-89.082,308.2,0.4,0.4,2016-06-28,0805,N,nominal,1.0NRT,287,0,N
41.87,-87.889,300.7,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,288.8,0,N
40.179,-81.014,299,0.4,0.6,2016-06-28,0805,N,nominal,1.0NRT,287.2,0,N
41.645,-87.137,303.4,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,288.9,0,N
41.644,-87.131,304.4,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,288.4,0,N
41.641,-87.138,332.7,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,292.2,0,N
41.64,-87.132,324.7,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,290.3,0,N
41.642,-87.138,338.3,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,291.5,0,N
41.641,-87.132,324.7,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,289.9,0,N
41.639,-87.139,333.6,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,291.2,0,N
41.637,-87.133,309.6,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,289.9,0,N
41.636,-87.127,306.7,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,289.2,0,N
41.635,-87.141,320.2,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,290.5,0,N
41.634,-87.135,321.3,0.5,0.4,2016-06-28,0805,N,nominal,1.0NRT,290,0,N
